date,rate,review,weekday
21-06-01,5.0,만족합니다..,Tuesday
21-05-31,5.0,마트에서 사 마시다가 여기서 처음 구입 했는데 가격도 좋고 배송도 안전 하게 잘 왔어요. 앞으로 여기서 사야 갰어요.,Monday
21-05-28,5.0,190미리 한번먹기 딱좋아요. 큰사이즈는 남는데 정말 요사이즈 최고 가방에도 쏘옥들가가옹,Friday
21-05-27,5.0,치킨 피자 등 간단 간식 먹을 때 좋아요,Thursday
21-05-17,5.0,싸게 잘 구입했습니다 한동안 탄산 걱정 없겠어요,Monday
21-05-04,5.0,쿠폰으로 착한가격에 구매했어여 꼼꼼한 포장에 빠른 배송까지 감사합니다,Tuesday
21-04-30,5.0,쿠폰 써서 싸게 샀어요.늘 먹는 제품입니다.,Friday
21-04-25,5.0,콜라는 코카콜라 아닙니까,Sunday
21-04-23,5.0,좋은 상품 잘 받았습니다,Friday
21-04-23,5.0,좋은 상품 잘 받았습니다,Friday
21-04-23,5.0,좋은 상품 잘 받았습니다,Friday
21-04-09,5.0,김 빠지는거 싫어서 캔 다량으로 구입했는데 배송도 빠르고 저렴하게 구입해서 만족합니다,Friday
21-04-08,5.0,잘왔습니다. 유통기한은 넉넉하네여. 추천합니다.,Thursday
21-03-26,5.0,맘에들어요 맘에들어요,Friday
21-03-23,5.0,저렴하게 잘샀습니다요,Tuesday
21-03-23,5.0,저렴하게 잘샀습니다요,Tuesday
21-03-23,5.0,저렴하게 잘샀습니다요,Tuesday
21-03-23,5.0,저렴하게 잘샀습니다요,Tuesday
21-03-23,5.0,저렴하게 잘샀습니다요,Tuesday
21-03-23,5.0,저렴하게 잘샀습니다요,Tuesday
21-03-11,5.0,좋아요. 싸게 샀어요,Thursday
20-08-04,5.0,포장도 꼼꼼하고 배송도빠르고 무엇보다 행사로 저렴하게 구매한거같아요. 잘먹겠습니다,Tuesday
20-07-02,5.0,맘에들어요 맘에들어요,Thursday
20-07-02,5.0,여름엔 아이스 콕.작은 사이즈라 양이 딱 맞아요.,Thursday
20-07-01,5.0,가격이 너무 올랐네요.,Wednesday
20-06-29,5.0,계속 사먹고있어요 앞으로도 재구매의사 있어요,Monday
23-12-04,5.0,벌써 추가귑해안해요,Monday
22-11-07,5.0,깜끔한 포장에 배송도 좋아요,Monday
22-05-21,5.0,배송빠르고 유통기한 넉넉해요,Saturday
21-06-22,5.0,냉장고에 채워놓고 시원하게 한캔하기 편해요,Tuesday
20-06-28,5.0,저렴하게 잘 구입해,Sunday
20-06-25,5.0,콜라는 쟁여놓고 먹는데 맛있어요,Thursday
23-12-05,5.0,코카콜라 중독이네여,Tuesday
23-11-28,5.0,재구매만 계속 합니다,Tuesday
23-11-28,5.0,매일 먹는 콜라 코카콜라,Tuesday
23-11-25,5.0,항상 여기서 콜라구매해서 먹습니다 사이즈도 먹기좋은사이즈좋고 60개와서 좋아요,Saturday
23-11-23,5.0,쿠폰으로 가장 저렴하게 잘 구매 했습니다,Thursday
23-11-21,5.0,좋아요 추천합니다.,Tuesday
23-11-20,5.0,늘 주문하는 콜라에요  롯데온이 혜택도 제일 좋아요,Monday
23-11-19,5.0,콜라는 코카콜라입니다,Sunday
23-11-19,5.0,콜라는 코카콜라입니다,Sunday
23-11-19,5.0,콜라는 코카콜라입니다,Sunday
23-11-16,5.0,저렴하게 구매했어요.,Thursday
23-11-14,5.0,배송이 빨라서 좋아요,Tuesday
23-11-12,5.0,저렴하게 잘 구매했습니다,Sunday
23-11-05,5.0,아주 만족합니다. 코크는 사랑이기에 항상 박스채 사머곤 버릇이 40년은 된듯 하네요. 저렴하게 구매해서 만족합니다,Sunday
23-11-05,5.0,너무너무너무 좋아요,Sunday
23-11-02,5.0,재구매 입니다. 콜라는 역시 코카콜라,Thursday
23-10-21,5.0,냉장고에 콜라가 없으면 불안해서 바로 주문해야되요 탄산은 코카콜라죠,Saturday
23-10-18,5.0,콜라는 꼭 롯데온에서 구매합니다 한번먹기 좋은 사이즈 착한가격 항상 만족합니다.,Wednesday
23-10-18,5.0,가격좋고 맛도 좋아요 항상 구매하고 있어요,Wednesday
23-10-17,5.0,배송 빠르고 좋아요!! 콜라는 필수품입니다!!,Tuesday
23-10-16,5.0,배송 빠르고 맛나요,Monday
23-10-08,5.0,벌써 여러번 재구매 했어요.,Sunday
23-10-06,4.0,항상재구매해요 여기가 저렴합니다,Friday
23-09-29,5.0,좋아요 추천합니다.,Friday
23-09-04,5.0,집앞배송에 가격도 비교적 저렴해서 자주 이용합니다.,Monday
23-08-30,5.0,롯데온에서만 구매하게 되네요 가격도 저렴하구 배송도 빠르구 좋네요,Wednesday
23-08-30,5.0,롯데온에서만 구매하게 되네요 가격도 저렴하구 배송도 빠르구 좋네요,Wednesday
23-08-19,5.0,좋아요 추천합니다.,Saturday
23-08-18,4.0,항상 주문해서 먹어요,Friday
23-08-17,5.0,배송도빠르고 잘포장되서 좋아요,Thursday
23-08-12,5.0,재구매 입니다. 콜라는 역시 코카콜라 입니다. 제로 마시다가 다시 오리지널로 왔습니다.,Saturday
23-08-10,5.0,콜라는 역시 코카콜라죠 먹기 좋은 사이즈라 재구매합니다,Thursday
23-08-09,5.0,배송 빠르고 포장상태가 아주 좋아요,Wednesday
23-07-27,4.0,빠른배송 감사합니다,Thursday
23-07-18,5.0,맛나게 마실께요..,Tuesday
23-07-15,5.0,콜라 없으면 안 돼요. 떨어지기 전에 늘 미리 구입합니다. 롯데가 가장 싼 거 같아요.,Saturday
23-07-15,5.0,좋아요 추천합니다.,Saturday
23-07-14,5.0,안전하게 잘 도착했네요,Friday
23-07-08,5.0,저렴하게 잘 받았습니다,Saturday
23-07-04,5.0,빠른배송 감사합니다. 맛있어요,Tuesday
23-07-04,5.0,저렴히 구매햇네요 많이파셔요,Tuesday
23-07-04,5.0,진심으로 감사드립니다 덕분에 즐겁습니다 완전좋습니다,Tuesday
23-07-04,5.0,최고에요 잘 마시고 있습니다,Tuesday
23-06-29,5.0,저렴하게 잘 샀어요,Thursday
23-06-27,5.0,늘 먹어요  필수 !!,Tuesday
23-06-21,5.0,착한가격만족합니다.,Wednesday
23-06-20,5.0,저렴하게 구입해서 좋아요,Tuesday
23-06-13,5.0,콜라는 필수 템이죠.,Tuesday
23-06-02,5.0,콜라는 늘 쟁여놓고 먹어여해여,Friday
23-05-30,5.0,"최애 코크, 최애용량. 계속해서 재구매하고 있어모.",Tuesday
23-05-30,5.0,좋아요 추천합니다.,Tuesday
23-05-26,5.0,여기가 제일싸요 배송도 빨라요 아주 좋습니다,Friday
23-05-26,5.0,굿아주 좋아요,Friday
23-05-26,5.0,가격도 싸고 배송도 빠르고 항상 여기서만 주문합니다 ㅋ많이 파세요,Friday
23-05-23,5.0,한번에 딱 마시기 좋아요,Tuesday
23-05-22,5.0,저렴하게 잘 구매 했습니더,Monday
23-05-21,5.0,저렴하게 집앞 배송까지! 냉장고에 채워놓고 살아요,Sunday
23-05-21,5.0,착한 가격에 구매,Sunday
23-05-18,5.0,배송은 이틀정도 걸렸고요.. 가격대비 좋아요,Thursday
23-05-18,5.0,코카콜라 정말 맛있어요..,Thursday
23-05-18,5.0,가족들이 콜라를 좋아해서 항상 비치해놓고 마시고 있어요,Thursday
23-05-17,5.0,재구매입니다 배송빠르고 좋아요,Wednesday
23-05-10,5.0,항상 구매하는 제품입니다. 용량이 크지 않아 좋아요,Wednesday
23-05-10,5.0,맛있어요 양이 적당해서 좋아요,Wednesday
23-05-10,5.0,항상 구매하는 제품입니다. 가격이 올랐네요,Wednesday
23-05-08,5.0,콜라는 오리지널이지요!,Monday
23-05-05,5.0,좋아요 추천합니다..,Friday
23-05-04,4.0,,Thursday
23-05-04,5.0,,Thursday
23-05-04,5.0,,Thursday
23-05-04,5.0,안전하게 배송 되었어요,Thursday
23-05-03,5.0,맛나서 또 주문했어여. 가격이 좀 올라서 아쉬워요,Wednesday
23-05-01,5.0,유통기한 길고 비닐이 바뀌어서 그런지 예전 얇은 비닐때보다 까짐도없고 터지지도않고 좋습니다!!,Monday
23-04-29,5.0,배송도 빠르고 좋네요 많이ㅜ파세요,Saturday
23-04-26,5.0,가격도 저렴하고 본사직영이라 믿음이 가요 배송은 좀 느린편,Wednesday
23-04-26,5.0,코카콜라60캔 빠른배송 감사합니다,Wednesday
23-04-26,5.0,맛있음,Wednesday
23-04-26,5.0,콜라는 역시 코카콜라죠 여기가 할인율이 제일좋아서 여기서 항상 사요,Wednesday
23-04-26,5.0,사이즈가 딱 좋아요,Wednesday
23-04-25,5.0,저렴하게 구매,Tuesday
23-04-24,5.0,쟁여두고먹는 콜라 여기서계속주문,Monday
23-04-22,5.0,역시 코카콜라 넘 맛있어요 담에 또 주문할게요,Saturday
23-04-20,5.0,배송도빠르고 싸게구매,Thursday
23-04-20,5.0,배송도 빠르고 제품도 좋아요,Thursday
23-04-19,5.0,맛있어요 자주 먹습니다,Wednesday
23-04-19,5.0,콜라 여기서 계속주문요,Wednesday
23-04-19,5.0,여기서계속주문해먹어요,Wednesday
23-04-18,5.0,"타사이트대비 저렴하게 구입했으며, 배송 또한 빨랐습니다.",Tuesday
23-04-16,5.0,느을 먹는 제품이라 만족합니다. 저렴하구요.감사해요,Sunday
23-03-31,5.0,할인해서 잘구매했어요,Friday
23-03-28,5.0,저렴하게 잘 구입했네요.배송도 빠르고요.,Tuesday
23-03-23,5.0,깨진거없이 잘 도착했습니다,Thursday
23-03-22,5.0,코카콜라는 항상 롯데온에서 구매하게 되네요 배송은 쫌 걸리지만 박스포장 잘 되어있어서 맘에 드네요,Wednesday
23-03-16,5.0,항상 먹는 맛입니다,Thursday
23-03-15,5.0,직영이라 좋네요. 항상 여기서 구입하겠습니다.,Wednesday
23-03-12,5.0,소화제처럼 마시는거라 항상 떨어지지 않게 주문해요.,Sunday
23-03-11,5.0,콜라여기서 3번째 구매하네요 전콜라쟁여두고먹는지라 계속주문해야할듯요,Saturday
23-03-08,5.0,사이즈가 작아서 좋아요. 가격이 계속 오르는것 같아요.,Wednesday
23-03-07,5.0,배송도 빠르고 좋았습니다,Tuesday
23-03-06,5.0,너무너무 조아요 감사합니다,Monday
23-02-27,5.0,맛있어요 잘 마시고 있어요,Monday
23-02-20,5.0,늘 애용하는 제품입니다,Monday
23-02-18,5.0,자주 구매하고 있어요.저렴하고,Saturday
23-02-17,5.0,가족들이 항상 찾는 음료중에 하나라 냉장고에 항상 비치해놓습니다,Friday
23-02-14,5.0,빠른배송에 만족합니다,Tuesday
23-02-12,5.0,먹기 딱좋어요 또 이용할께요,Sunday
23-02-10,5.0,용량이 적당해서 자주 구매하는 제품입니다.,Friday
23-02-07,5.0,저렴하게 구매했어요. 배송은 그저 그래요,Tuesday
23-02-03,5.0,너무 너무 잘 받았습니다,Friday
23-02-01,5.0,자주구매해서 먹고있어요 항상좋은제품 감사합니다,Wednesday
23-01-31,5.0,냉장고에 항상 너 있다,Tuesday
23-01-29,5.0,싸게 잘 구매하였습니다!,Sunday
23-01-26,5.0,콜라는 역시 코카콜라죠,Thursday
23-01-18,5.0,배송도빠르고 가격도 괜찮음,Wednesday
23-01-13,5.0,항상 먹어요 집에서 떨어지면 안돼요,Friday
23-01-09,5.0,늘 구매해서 먹었습니다,Monday
23-01-09,4.0,양이 적당합니다. 배송이 좀 늦습니다.,Monday
23-01-08,5.0,콜라는 역시 코카콜라가 짱이쥬,Sunday
23-01-03,5.0,3번째 구입인데 항상만족합니다 또 주문할께요,Tuesday
22-12-31,5.0,롯데온에서 항상 재구매하게 되네요 쿠폰 사용해서 저렴하게 구매했어요 이틀만에 도착한거 같은데 배송두 빠르네요 굳,Saturday
22-12-29,5.0,믿구 구매하게 되는 코카콜라 맛있어요,Thursday
22-12-26,5.0,콜라중에 1등코카콜라 맛있어요 !!,Monday
22-12-19,5.0,늘시켜요 찌그러지지 않고 왔어요,Monday
22-12-17,4.0,저렴하게 구매해서 잘 먹고 있네요,Saturday
22-12-17,5.0,무거워서 여러개 미리구매해둬요,Saturday
22-12-14,4.0,굿싸고 좋아요,Wednesday
22-12-09,5.0,저렴한가격 구입잘햇습니다,Friday
22-12-06,5.0,배송. 포장 모두 만족합니다.,Tuesday
22-12-02,5.0,"콜라를 항상 구매하고 있는데, 배송도 빠르고 괜찮은거같아요",Friday
22-11-30,5.0,배송도 빠르고 좋아요,Wednesday
22-11-27,5.0,가격대비 여기가 젤관찮음,Sunday
22-11-19,5.0,콜라는 여기가 제일 싼거같아요,Saturday
22-11-17,5.0,배송도 빠르고 가격도 저렴하게 구입했어요,Thursday
22-11-15,5.0,빠른 배송 감사 합니다.,Tuesday
22-11-15,5.0,매번 저렴하게 구입 해서 먹어요,Tuesday
22-11-15,5.0,항상 구입해서 저렴하게 먹어요,Tuesday
22-11-14,5.0,너무너무 조아요 감사합니다,Monday
22-11-13,5.0,배송도 빠르고 가격도 저렴하게 구입했어요,Sunday
22-11-06,5.0,빠른배송에 만족 합니다,Sunday
22-11-02,5.0,타사이트보다 저렴하게 구매한것 같아요.,Wednesday
22-10-31,5.0,배송도빠르고 감사합니다,Monday
22-10-29,5.0,유통기한 넉넉하고 만족합니다,Saturday
22-10-20,5.0,안전배송되엇습니다. 롯데온 덕분에 저렴하게 구입햇습니다.,Thursday
22-10-20,5.0,저렴하게잘샀어용 짱짱,Thursday
22-10-18,5.0,저렴하게 잘 구매했어요,Tuesday
22-10-17,5.0,좋아요..좋아요..항상 먹는 거네요,Monday
22-10-17,5.0,계속 주문해서 마시는 제품 항상 만족하고 있어요,Monday
22-10-08,5.0,잘 받았습니다. 감사합니다,Saturday
22-10-08,5.0,배송도 빠르고 좋아요,Saturday
22-10-07,5.0,용량이 가장 마음에 들어 재구매했습니다.,Friday
22-10-03,5.0,사이즈 적당하고 맛있어서 즐겨 마셔요,Monday
22-09-28,5.0,배송 빠르게 왔어요,Wednesday
22-09-28,5.0,코카콜라는 항상 좋아요,Wednesday
22-09-28,5.0,매번박스로사서 먹어요,Wednesday
22-09-26,5.0,배송도 빠르고 가격도 싸게 잘샀어요,Monday
22-09-22,5.0,콜라 많이 마셔서 자주 사는데 여기가 제일 싼거 같아서 재구매했습니다.,Thursday
22-09-22,5.0,만족합니다 배송빨라요,Thursday
22-09-20,5.0,만족합니다 수고하세요,Tuesday
22-09-20,5.0,만족합니다 수고하세요,Tuesday
22-09-20,5.0,만족합니다 수고하세요,Tuesday
22-09-20,5.0,만족합니다 수고하세요,Tuesday
22-09-20,5.0,배송빠르고 찌그러진것도 없어서 좋아용,Tuesday
22-09-19,5.0,항상 구매하는 상품입니다,Monday
22-09-18,5.0,아주좋아요 항상재구매합니다!,Sunday
22-09-18,5.0,저렴하게 잘구매했어요,Sunday
22-09-16,5.0,,Friday
22-09-15,5.0,늘 재구매해요,Thursday
22-09-14,5.0,한번에 먹기 딱좋은 사이즈입니다,Wednesday
22-09-14,5.0,콜라가 없어서 재주문 해요. 배송두 빠르구 좋네요.,Wednesday
22-09-13,5.0,너무나 마음에 드는 가격에 안전하게 도착했어요,Tuesday
22-09-07,5.0,배송빠르고 안전포장으로와서 너무좋아요,Wednesday
22-09-07,5.0,항상 먹던거 만족합니다.,Wednesday
22-09-06,5.0,늘 먹던 콜라 저렴하게 잘 먹고 있어요,Tuesday
22-09-06,5.0,배송도 빠르고 상품도 좋아요,Tuesday
22-09-05,5.0,배송 빠르고 가격도 매우 만족스러워요.,Monday
22-09-04,5.0,저렴한 가격에 배송도 좋아요,Sunday
22-08-31,5.0,용량이 작은 건데 제 기준에 알맞은 양입니다,Wednesday
22-08-30,5.0,가장 저렴한 판매자분께 감사합니다,Tuesday
22-08-30,5.0,잘쓸게요 좋아요,Tuesday
22-08-30,5.0,좋아요. 양이 적당해요,Tuesday
22-08-30,4.0,배송도 빠르고 좋은 품질의 제품입니다.,Tuesday
22-08-29,4.0,쟁여놓기템  없으면 불안해요..,Monday
22-08-28,5.0,너무 저렴하게 잘 구매했어요 용량이 작아 힌번 먹기 딱 좋아요..,Sunday
22-08-20,5.0,확실히 쌉니다ㅋ가성비가좋아서 사먹게되네요,Saturday
22-08-18,5.0,저렴하게 구입했어요,Thursday
22-08-17,5.0,저렴하게 구입했어요 만족합니다,Wednesday
22-08-17,5.0,배송도 만족하고 품질도 만족합니다. 재구매 의사 있습니다. 감사합니다.,Wednesday
22-08-16,5.0,가격저렴하고배송빠르고.할인쿠폰사용하면싸요,Tuesday
22-08-15,5.0,특가나와서 저렴하게 구매해서 좋아요,Monday
22-08-15,5.0,저렴하게 구매해서 좋아요,Monday
