date,rate,review,weekday
23-12-03,5.0,좋아요 콜라는 코키콜라죠,Sunday
23-12-03,5.0,맛있어요 저렴해요 굿굿,Sunday
23-12-03,5.0,맛있어요 저렴해요 굿굿,Sunday
23-12-03,5.0,피로회복에 도움되는 거 같아요. 지루하고 심심할 때 참 좋습니다.,Sunday
23-12-02,5.0,코카콜라 크기가 적당해서 좋아요,Saturday
23-12-01,5.0,자주 구매하는 상품입니다.,Friday
23-12-01,5.0,항상 구매하는 상품입니다,Friday
23-12-01,5.0,항상 구매하는 상품입니다,Friday
23-12-01,5.0,좋아요..좋아요..,Friday
23-12-01,5.0,좋은 상품을 싸게 구입했어요,Friday
23-12-01,5.0,맛있고 꼼꼼한 포장 추천합니다,Friday
23-11-30,5.0,콜라하면 대표적인 상품이죠. 가성비가 좋아요.,Thursday
23-11-30,5.0,가격비대 만족합니다. 역시 에스에스쥐에서 사길 정말 잘했어요,Thursday
23-11-29,5.0,행사로 저렴하게 구입해서 좋아요,Wednesday
23-11-26,5.0,시원합니다 좋아요 먓나요,Sunday
23-11-26,5.0,가격대비 만족해요.,Sunday
23-11-26,5.0,가격대비 만족해요.,Sunday
23-11-25,5.0,항상 구매합니다. 한 캔씩 마시기 딱 좋은 용량입니다,Saturday
23-11-23,5.0,맛있어요 배송이 빨라서 좋아요,Thursday
23-11-22,5.0,양이 적당해서 좋아요,Wednesday
23-11-22,5.0,잘받았습니다 감사합니다,Wednesday
23-11-22,5.0,제일싸고 배송도 좋아요,Wednesday
23-11-21,5.0,가격대비 좋습니다 만족해요,Tuesday
23-11-20,5.0,가끔 먹기 좋아요 맛있어요,Monday
23-11-20,5.0,가끔 먹기 좋아요 맛있어요,Monday
23-11-20,5.0,가꿈 먹기 좋아요 맛있어요,Monday
23-11-20,5.0,쓱배송 최고입니다 시간대별 맞춤배송!!여행갔다올때 주문하니 편해요,Monday
23-11-19,5.0,감사합니다  역시 이마트몰.  대한통운 으로 연결되어 세상 깔끔배송.,Sunday
23-11-19,5.0,감사합니다  역시 이마트몰.  대한통운 으로 연결되어 세상 깔끔배송.,Sunday
23-11-19,5.0,항상 애용하는 제품이에요,Sunday
23-11-18,5.0,하고 좋은데 하루연착,Saturday
23-11-18,5.0,배송가격모두좋아요잘받았습니다감사합니다,Saturday
23-11-17,5.0,역시 콜라는 맛있어요,Friday
23-11-17,5.0,양도 만고 싸요 배송운. 느려요,Friday
23-11-16,5.0,남편이 코카콜라 애정합니다,Thursday
23-11-16,5.0,항상 떨어지기 전에 주문해놓아요,Thursday
23-11-16,5.0,한번 먹기 딱좋아요,Thursday
23-11-16,5.0,콜라 맛있어요 추천합니다.,Thursday
23-11-15,5.0,오오! 저렴하게.구입했어요!!,Wednesday
23-11-15,5.0,가끔 쿠팡보다 싸다,Wednesday
23-11-14,5.0,맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요,Tuesday
23-11-14,5.0,저렴한 가격에 잘 구매했어요,Tuesday
23-11-14,5.0,한번 먹기 양도 저에겐 딱이네요,Tuesday
23-11-13,5.0,다들 좋아하는 간식입니다 저렴하게 구입해서 잘 먹고 있어요,Monday
23-11-13,5.0,괜찮아요 괜찮아요 굿 굿,Monday
23-11-12,5.0,할인행사여서 구매했어요 한명이 한번먹기 용량도 딱 좋아요,Sunday
23-11-11,5.0,항상 구매하는 제품입니다.,Saturday
23-11-09,5.0,좋아요 자주애용합니다,Thursday
23-11-08,5.0,행사때 가성비 좋게 구매 했어요.,Wednesday
23-11-08,5.0,"배송 빠르게 잘 받았습니다,",Wednesday
23-11-08,5.0,가격 너무 착해요.,Wednesday
23-11-07,5.0,배송도빠르고좋아요 다음에 또 주문예정입니다,Tuesday
23-11-07,5.0,한번먹기 양도 딱이구요  가격도 저렴하구 좋아요,Tuesday
23-11-06,5.0,자주 구매하는 상품입니다,Monday
23-11-05,5.0,배송 빠르고 좋아요,Sunday
23-11-05,5.0,배송 빠르고 좋아요,Sunday
23-11-04,5.0,저렴하게 잘 구매했습니다.. 좋아요,Saturday
23-11-03,5.0,맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요,Friday
23-11-03,5.0,맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요,Friday
23-11-03,5.0,맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요,Friday
23-11-03,5.0,작은 용량 콜라여서 좋아요ㅎㅎ 만족합니다,Friday
23-11-02,5.0,좋아요 추천합니다.,Thursday
23-11-02,5.0,좋아요,Thursday
23-11-01,5.0,저렴하게 잘 구입했어요.,Wednesday
23-11-01,5.0,안전하게 잘 도착했습니다  190밀리라 부담없이 섭취할 수 있는 양이라 좋아요,Wednesday
23-11-01,5.0,깔끔한 맛과 포장상태 추천합니다,Wednesday
23-11-01,5.0,회사용으로 구입했어요! 아주좋아합니다,Wednesday
23-11-01,5.0,좋아요..좋아요..,Wednesday
23-10-31,5.0,아이들간식용 구입! 좋아요,Tuesday
23-10-31,5.0,좋아요아주좋아요 굿짱,Tuesday
23-10-30,5.0,"좋아요 맘에듭니다,",Monday
23-10-29,5.0,가격 싸게 잘 샀어요,Sunday
23-10-27,5.0,할인하는데 배송비도 없어요,Friday
23-10-27,5.0,사이즈도 좋고 좀저렴하게 구매하려고 삽니다,Friday
23-10-26,5.0,씨ㅜ게  샀어요 쿳잎ㄴㄱ다,Thursday
23-10-26,5.0,한번에 다 마실수 있는 적은 용량이라 좋네요.,Thursday
23-10-25,5.0,캔이 작으니까 편하네요. 근데 양이 적어서 그런지 한 번에 두캔은 먹게 되네요,Wednesday
23-10-25,5.0,콜라귀신을 위해서,Wednesday
23-10-23,5.0,늘 배송도 빠르고 잘와서 좋아요,Monday
23-10-22,5.0,190ml 중에 제일 저렴합니다. 배송도 안전하게 받아서 좋아요.,Sunday
23-10-21,5.0,항상 구매하는 상품입니다,Saturday
23-10-20,5.0,직원들 간식용입니다. 맛있어요. 소포장이라 좋아요,Friday
23-10-20,5.0,주문 제품 잘 받았습니다,Friday
23-10-19,5.0,호로록 먹을 수 있어서 좋아요,Thursday
23-10-19,5.0,항상 구매하는 제품입니다,Thursday
23-10-19,5.0,맛있어요 구비해 둡니다,Thursday
23-10-19,5.0,저렴하게 잘 샀어요 한번 먹기 딱 좋아요,Thursday
23-10-19,5.0,맛있어요. 배송이 빠르고 좋아요.,Thursday
23-10-18,5.0,늘 시켜먹는 코카콜라 좋아요,Wednesday
23-10-18,5.0,여기가 젤 저렴한것 같아요,Wednesday
23-10-18,5.0,배송.가격 모두 만족합니다,Wednesday
23-10-17,5.0,빠르게 도착했어요. 포장 꼼꼼,Tuesday
23-10-17,5.0,급하게 주문했는데 배송도 빨라서 너무 좋았어요,Tuesday
23-10-14,5.0,좋아요 잘 마시고 있어요,Saturday
23-10-14,5.0,싼가격에 구매해서 너무 만족합니자,Saturday
23-10-14,5.0,코카콜라 좋아요 많이요,Saturday
23-10-13,5.0,포장도 꼼꼼하고 저렴하게 잘 샀어요.,Friday
23-10-13,5.0,역시 코카콜라네요. 포기할수없는 만,Friday
23-10-11,5.0,저렴하게 잘 산듯 남김없는 양,Wednesday
23-10-10,5.0,잘 받았습니다 좋습니다,Tuesday
23-10-10,5.0,콜라는 역쉬  코카콜라  입니다,Tuesday
23-10-09,5.0,양도적당하고딱좋아요,Monday
23-10-08,5.0,코카콜라좋아요양도적당한사이즈!,Sunday
23-10-07,5.0,자주 구매하는 상품입니다 맛있어요,Saturday
23-10-06,5.0,항상 마시는콜라 저렴해서 좋아요,Friday
23-10-06,5.0,"190ml라 한번에 먹기 좋고, 맛있어요.",Friday
23-10-06,5.0,시원한 탄산을 즐길수 있어요,Friday
23-10-06,5.0,언제나 저렴리 규매해요,Friday
23-10-06,5.0,배송 빠르고 좋아요,Friday
23-10-05,5.0,맛있어요! 저렴하게 구입해서 만족합니다,Thursday
23-10-05,5.0,좋아요,Thursday
23-10-05,5.0,캔 크기가 한번 마시기 적당하고 좋습니다,Thursday
23-10-03,5.0,작은 사이즈라 마음에 들어요. 자주 구매합니다,Tuesday
23-10-02,5.0,감사합니다 감사합니다 감사합니다,Monday
23-10-01,5.0,저렴히 잘 구매했습니다,Sunday
23-10-01,5.0,저렴하게 잘 구입했습니다,Sunday
23-10-01,5.0,좋아요 좋아요 잘받았어요,Sunday
23-09-10,5.0,딱 먹기좋은 사이즈여서 종종 구매합니다. 이마트가 그나마 가격이 조금 저렴해서 여기서 구입했어요,Sunday
23-08-01,5.0,딱 한 번 먹기에 적당한 용량이라 늘 구매합니다. 다만 이번에는 10개가 찌그러져서 배송되었어요,Tuesday
23-07-24,4.0,5개가 밑둥이 튀어나와 찌그러졌네요 요건 좀 아쉬웠어요  택배기사님의 배송은 정말 굿굿입니다!!,Monday
23-06-28,5.0,잘받았습니다 감사합니다,Wednesday
23-06-22,5.0,딱 먹기 좋은 사이즈 배송 빨라요,Thursday
23-06-20,5.0,가격만족합니다 배송좋아요,Tuesday
23-06-03,5.0,요즘은 모두 제로만 할인이길래 오리지널이 할인이라 얼른 구매했어요. 배송빠르고 좋습니다,Saturday
23-06-01,5.0,배송도 빠르고 저렴해서 좋아요,Thursday
23-05-30,5.0,배송 잘 받았습니다.,Tuesday
23-05-10,5.0,가격저렴하고 배송이 너무빠르고  유통기한도 아주 넉넉하고,Wednesday
24-07-02,3.0,가성비 대비 제품 좋아요,Tuesday
24-07-02,3.0,간식으로 먹기에 좋아요.,Tuesday
24-05-26,4.0,좋아요!,Sunday
24-03-09,4.0,가격이 조금 비싸네요 뒤늦게 알아서 그냥 이용합니다,Saturday
24-02-06,4.0,저렴하게 잘 산거 같네요,Tuesday
24-01-01,4.0,먹을만해요 먹을만해요,Monday
23-11-22,5.0,최고예요!,Wednesday
23-11-17,5.0,최고예요!,Friday
23-11-07,5.0,최고예요!,Tuesday
23-10-05,5.0,굿,Thursday
